cmr-smr_ow (db),vp3k,yr,y,emfmf_a_2,xr,x,qst date,deltamrr_a_2,wew (uin),opc/flare,wg,bar tilt tgt,ss-th,design,sg,lot id,bvl,vp3k_conf,doe#,nl,wafer,swa,pre-tilt lap angle,cvb type,c2 config,(2 piece) ss seed/cap,lot,th1 (cvb2x),s3-th,doe_name,program,record_mode,read_only
5.15131,40nm,15.0,16.9442,13.28153,20,17.548,9/10/2015,11.11938,2.83118,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
2.05209,40nm,20.0,17.7086,13.72991,45,44.084,9/10/2015,-5.63196,2.7446099999999998,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
3.03131,40nm,20.0,17.7086,2.43795,10,10.7,9/10/2015,6.88347,2.8336200000000002,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
2.37075,40nm,20.0,17.7086,11.61351,10,12.412,9/10/2015,-32.47752,2.71961,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
1.5500399999999999,40nm,20.0,17.7086,13.69567,20,17.548,9/10/2015,15.04537,2.65528,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
-2.34754,40nm,20.0,17.7086,9.24361,20,18.404,9/10/2015,-0.82605,2.1551099999999996,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
3.5023400000000002,40nm,15.0,16.9442,11.58382,15,16.692,9/10/2015,3.75464,2.93013,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
0.43998000000000004,40nm,15.0,16.9442,10.64544,15,14.98,9/10/2015,8.60433,2.4929,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
-0.79545,40nm,15.0,16.9442,12.73188,15,13.268,9/10/2015,0.0,2.68024,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
4.02053,40nm,15.0,16.9442,10.93885,10,12.412,9/10/2015,-1.72099,2.67915,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
5.81354,40nm,15.0,16.9442,11.98925,10,12.412,9/10/2015,21.40143,2.8829700000000003,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
2.09626,40nm,15.0,16.9442,9.45496,10,9.844,9/10/2015,6.354,2.82985,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
-0.31589,40nm,15.0,16.9442,10.74512,10,8.988,9/10/2015,-6.19513,2.366,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
4.39123,40nm,15.0,16.9442,11.17257,10,8.132,9/10/2015,-24.78046,2.7777700000000003,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
4.85369,40nm,15.0,16.9442,10.35193,5,7.276,9/10/2015,0.46938,2.8512299999999997,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
-2.01251,40nm,15.0,16.9442,8.35681,35,35.524,9/10/2015,2.81592,2.06534,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
1.10969,40nm,15.0,16.6894,9.51956,5,3.852,9/10/2015,11.11943,2.62261,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
6.38454,40nm,15.0,16.6894,11.20914,5,2.996,9/10/2015,-11.80035,2.92084,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
-1.9824400000000002,40nm,15.0,16.9442,10.92766,40,38.092,9/10/2015,0.0,2.26411,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
-1.77098,40nm,15.0,16.9442,14.47398,40,38.948,9/10/2015,-11.11945,2.32103,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
-2.71838,40nm,15.0,16.9442,12.39228,40,39.804,9/10/2015,8.60441,2.10328,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
-0.20654,40nm,15.0,16.9442,16.04332,40,41.516,9/10/2015,2.77983,2.54153,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
-1.40209,40nm,15.0,16.9442,11.31377,40,42.372,9/10/2015,6e-05,2.2826299999999997,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
1.42126,40nm,15.0,16.9442,8.68448,20,19.26,9/10/2015,12.67181,2.55626,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
5.30776,40nm,15.0,16.9442,11.89271,20,18.404,9/10/2015,-11.43142,3.00217,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
2.9203799999999998,40nm,15.0,16.9442,9.09661,45,44.084,9/10/2015,9.46497,2.69963,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
1.6646900000000002,40nm,15.0,16.6894,9.92003,15,15.836,9/10/2015,-0.79413,2.5506900000000003,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
-1.7070599999999998,40nm,15.0,16.6894,10.45931,30,31.244,9/10/2015,0.0,2.43023,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
2.0201599999999997,40nm,15.0,16.6894,10.25129,0,2.14,9/10/2015,0.0,2.65993,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
-2.67588,40nm,15.0,16.9442,10.81936,30,28.676,9/10/2015,4.13009,2.12512,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
-2.92341,40nm,15.0,16.9442,9.27721,30,29.532,9/10/2015,16.34839,2.23785,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
3.56891,40nm,20.0,21.021,12.08909,20,20.972,9/10/2015,0.0,2.88433,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
-0.55911,40nm,15.0,16.9442,10.16531,35,32.956,9/10/2015,-9.3985,2.5411599999999996,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
-3.5517,40nm,15.0,16.9442,9.54031,35,33.812,9/10/2015,0.86053,2.34242,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Long,350nm,doe_001,Rembrandt,CMR,Y
-0.9425600000000001,40nm,15.0,16.6894,11.66079,40,40.66,9/10/2015,-4.76544,2.29775,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_RE_SEP16D,Long,350nm,doe_001,Rembrandt,CMR,Y
0.37173,40nm,15.0,16.6894,13.94583,10,10.7,9/10/2015,24.78046,2.6661799999999998,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_RE_SEP16D,Long,350nm,doe_001,Rembrandt,CMR,Y
-2.636,40nm,20.0,17.7086,13.20915,20,19.26,9/10/2015,12.55225,1.7468099999999998,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_RE_SEP16D,Long,350nm,doe_001,Rembrandt,CMR,Y
-2.72226,40nm,20.0,17.7086,14.29998,30,30.388,9/10/2015,-0.98337,1.6849599999999998,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_RE_SEP16D,Long,350nm,doe_001,Rembrandt,CMR,Y
3.3531,40nm,20.0,17.7086,2.53201,10,10.7,9/10/2015,6.35397,2.85895,SE93C 60deg,20nm,89.93deg,250nm,E W949 D#4,25nm,WFWG$C58.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_RE_SEP16D,Long,350nm,doe_001,Rembrandt,CMR,Y
1.94855,36nm,-65.0,-63.8274,13.7497,60,60.348,,1.87734,2.57274,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,n\a,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
3.04942,36nm,-65.0,-63.8274,11.4062,55,56.068,,-45.23435,2.7431799999999997,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,n\a,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
7.0122100000000005,36nm,35.0,34.7802,8.78506,70,68.908,,30.97571,2.9676299999999998,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,n\a,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
4.68305,36nm,-30.0,-31.4678,14.12802,40,40.66,,7.50936,2.74562,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,n\a,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
0.49785,36nm,-50.0,-50.8326,1.00223,-35,-34.668,,4.9924,2.50159,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,n\a,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
3.7315300000000002,36nm,45.0,45.227,8.96453,0,-2.14,,12.39026,2.99841,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,n\a,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
0.8203299999999999,36nm,35.0,34.7802,4.92588,80,81.748,,1.29065,2.97308,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,n\a,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
4.13128,36nm,35.0,34.7802,9.83719,80,79.18,,-18.8068,2.76777,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,n\a,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
5.30146,36nm,-30.0,-31.4678,9.27423,45,44.084,,-4.13007,2.88447,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,n\a,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
-1.45381,36nm,15.0,14.1414,10.92412,0,-1.284,,0.0,2.4788200000000002,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,No pre-tilt,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
9.42843,36nm,45.0,45.227,8.74173,0,-1.284,,1.72087,3.2414,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,n\a,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
2.76844,36nm,15.0,14.1414,6.56683,-10,-12.412,,6.88322,2.92298,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,No pre-tilt,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
4.9272,36nm,-5.0,-6.7522,13.43214,-90,-89.452,,3.44173,2.79618,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,No pre-tilt,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
9.37429,36nm,-65.0,-63.8274,10.46805,30,29.532,,0.0,3.26264,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,n\a,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
1.4460600000000001,36nm,0.0,1.1466,0.46926,20,20.116,,2.9208,3.17155,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,No pre-tilt,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
3.63195,36nm,-55.0,-53.6354,2.09365,55,54.356,,5.4306,2.67696,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,n\a,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
-1.51348,36nm,-5.0,-6.7522,12.02578,70,68.052,,-18.06934,2.47459,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,n\a,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
-7.05023,36nm,-5.0,-6.7522,8.47376,75,76.612,,-0.00018,1.88625,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,n\a,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
1.60314,36nm,15.0,14.1414,9.14256,-40,-40.66,,11.95556,2.74237,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,No pre-tilt,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
0.36079,36nm,-50.0,-50.8326,11.38883,-25,-26.108,,0.0,2.42739,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,n\a,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
1.09335,36nm,25.0,27.1362,11.79245,-85,-83.46,,17.83447,2.61195,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,n\a,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
-0.28486999999999996,36nm,-50.0,-50.8326,13.79007,-30,-27.82,,6.8835,2.47707,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,n\a,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
5.07669,36nm,15.0,14.1414,10.13659,-35,-36.38,,7.37512,2.89778,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,No pre-tilt,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
1.60059,36nm,-5.0,-6.7522,10.75372,75,74.044,,-6.88336,2.51703,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,n\a,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
3.22669,36nm,-5.0,-6.7522,18.73109,55,54.356,,1.5885,2.8646,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,n\a,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
10.09163,36nm,35.0,34.7802,5.91751,-85,-85.172,,3.99686,3.2078900000000004,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,n\a,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
4.18677,36nm,45.0,45.227,14.90662,20,19.26,,5.63202,3.0032400000000004,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,n\a,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
7.453239999999999,36nm,10.0,11.0838,12.72488,40,38.948,,0.0,3.11015,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,No pre-tilt,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
4.05326,36nm,-65.0,-63.8274,11.85598,55,56.924,,6.19501,2.62037,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,n\a,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
3.65027,36nm,-55.0,-53.6354,12.99759,55,56.924,,-4.13017,2.69938,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,n\a,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
7.20494,36nm,25.0,27.1362,11.40239,60,60.348,,0.0,3.08766,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,n\a,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
8.29757,36nm,-55.0,-53.6354,11.29301,35,33.812,,0.0,3.14321,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,n\a,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
7.84882,36nm,15.0,14.1414,12.76652,-25,-23.54,,-15.76941,3.3311699999999997,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,No pre-tilt,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
10.14091,36nm,15.0,14.1414,14.1615,-25,-24.396,,0.0,3.29811,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,No pre-tilt,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
6.9904,36nm,60.0,58.2218,11.40843,-25,-24.396,,-3.75458,3.1829099999999997,SE93C 45deg,21nm,TBD,300nm,C M41.3a,25nm,,Single,36nm,Ctrl M41.3a,n\a,W4PL,13nm,n\a,iCVB3+,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,POR,300nm,doe_001,Rembrandt,CMR,Y
